_id,_type,category,item,oid
53849,vertex,24,oid,53849
53850,vertex,10,oid,53850
53851,vertex,15,oid,53851
53852,vertex,28,oid,53852
53854,vertex,12,oid,53854
53855,vertex,4,oid,53855
53856,vertex,5,oid,53856
53857,vertex,20,oid,53857
53858,vertex,24,oid,53858
53859,vertex,3,oid,53859
53860,vertex,10,oid,53860
53861,vertex,23,oid,53861
53862,vertex,24,oid,53862
53863,vertex,4,oid,53863
53864,vertex,6,oid,53864
53865,vertex,2,oid,53865
53866,vertex,2,oid,53866
53868,vertex,25,oid,53868
53869,vertex,9,oid,53869
53870,vertex,28,oid,53870
53871,vertex,24,oid,53871
53874,vertex,16,oid,53874
53875,vertex,3,oid,53875
53877,vertex,10,oid,53877
53878,vertex,25,oid,53878
53879,vertex,25,oid,53879
53881,vertex,25,oid,53881
53882,vertex,25,oid,53882
53883,vertex,8,oid,53883
53884,vertex,25,oid,53884
53886,vertex,25,oid,53886
53887,vertex,9,oid,53887
53888,vertex,25,oid,53888
53890,vertex,25,oid,53890
53891,vertex,9,oid,53891
53892,vertex,10,oid,53892
53893,vertex,5,oid,53893
53894,vertex,23,oid,53894
53895,vertex,6,oid,53895
53897,vertex,8,oid,53897
53898,vertex,20,oid,53898
53899,vertex,15,oid,53899
53900,vertex,15,oid,53900
53901,vertex,28,oid,53901
53902,vertex,11,oid,53902
53903,vertex,25,oid,53903
53904,vertex,25,oid,53904
53905,vertex,4,oid,53905
53906,vertex,4,oid,53906
53907,vertex,25,oid,53907
53908,vertex,10,oid,53908
53909,vertex,26,oid,53909
53910,vertex,24,oid,53910
53912,vertex,25,oid,53912
53913,vertex,24,oid,53913
53914,vertex,18,oid,53914
53915,vertex,10,oid,53915
53917,vertex,5,oid,53917
53918,vertex,15,oid,53918
53920,vertex,25,oid,53920
53923,vertex,10,oid,53923
53924,vertex,24,oid,53924
53925,vertex,5,oid,53925
53926,vertex,23,oid,53926
53927,vertex,20,oid,53927
53929,vertex,18,oid,53929
53930,vertex,17,oid,53930
53931,vertex,25,oid,53931
53932,vertex,20,oid,53932
53934,vertex,28,oid,53934
53935,vertex,20,oid,53935
53936,vertex,25,oid,53936
53937,vertex,8,oid,53937
53938,vertex,10,oid,53938
53939,vertex,11,oid,53939
53940,vertex,23,oid,53940
53941,vertex,25,oid,53941
53943,vertex,10,oid,53943
53944,vertex,2,oid,53944
53945,vertex,20,oid,53945
53947,vertex,20,oid,53947
53948,vertex,10,oid,53948
53949,vertex,9,oid,53949
53950,vertex,10,oid,53950
53951,vertex,24,oid,53951
53952,vertex,10,oid,53952
53953,vertex,19,oid,53953
53954,vertex,19,oid,53954
53956,vertex,10,oid,53956
53957,vertex,9,oid,53957
53958,vertex,9,oid,53958
53959,vertex,27,oid,53959
53961,vertex,23,oid,53961
53962,vertex,6,oid,53962
53963,vertex,19,oid,53963
53964,vertex,29,oid,53964
53965,vertex,9,oid,53965
53966,vertex,28,oid,53966
53967,vertex,10,oid,53967
53968,vertex,10,oid,53968
53969,vertex,16,oid,53969
53971,vertex,10,oid,53971
53973,vertex,9,oid,53973
53974,vertex,19,oid,53974
53975,vertex,8,oid,53975
53976,vertex,10,oid,53976
53977,vertex,8,oid,53977
53979,vertex,19,oid,53979
53980,vertex,20,oid,53980
53981,vertex,6,oid,53981
53983,vertex,25,oid,53983
53984,vertex,25,oid,53984
53986,vertex,9,oid,53986
53987,vertex,20,oid,53987
53988,vertex,15,oid,53988
53989,vertex,7,oid,53989
53991,vertex,3,oid,53991
53993,vertex,9,oid,53993
53994,vertex,25,oid,53994
53995,vertex,1,oid,53995
53996,vertex,8,oid,53996
53997,vertex,8,oid,53997
53998,vertex,24,oid,53998
53999,vertex,29,oid,53999
54001,vertex,6,oid,54001
54002,vertex,10,oid,54002
54004,vertex,28,oid,54004
54005,vertex,9,oid,54005
54006,vertex,22,oid,54006
54008,vertex,9,oid,54008
54009,vertex,24,oid,54009
54011,vertex,24,oid,54011
54012,vertex,6,oid,54012
54014,vertex,10,oid,54014
54016,vertex,20,oid,54016
54017,vertex,14,oid,54017
54019,vertex,25,oid,54019
54020,vertex,17,oid,54020
54021,vertex,10,oid,54021
54022,vertex,18,oid,54022
54023,vertex,29,oid,54023
54024,vertex,16,oid,54024
54025,vertex,17,oid,54025
54026,vertex,10,oid,54026
54027,vertex,18,oid,54027
54028,vertex,8,oid,54028
54029,vertex,6,oid,54029
54030,vertex,9,oid,54030
54031,vertex,8,oid,54031
54032,vertex,28,oid,54032
54033,vertex,20,oid,54033
54034,vertex,17,oid,54034
54035,vertex,6,oid,54035
54036,vertex,4,oid,54036
54038,vertex,15,oid,54038
54039,vertex,6,oid,54039
54042,vertex,10,oid,54042
54043,vertex,29,oid,54043
54044,vertex,25,oid,54044
54046,vertex,16,oid,54046
54047,vertex,15,oid,54047
54048,vertex,4,oid,54048
54049,vertex,28,oid,54049
54050,vertex,8,oid,54050
54051,vertex,8,oid,54051
54052,vertex,27,oid,54052
54053,vertex,19,oid,54053
54057,vertex,8,oid,54057
54058,vertex,18,oid,54058
54059,vertex,25,oid,54059
54060,vertex,15,oid,54060
54062,vertex,8,oid,54062
54063,vertex,8,oid,54063
54064,vertex,28,oid,54064
54065,vertex,24,oid,54065
54066,vertex,25,oid,54066
54068,vertex,20,oid,54068
54069,vertex,6,oid,54069
54070,vertex,25,oid,54070
54071,vertex,25,oid,54071
54072,vertex,1,oid,54072
54073,vertex,24,oid,54073
54074,vertex,10,oid,54074
54075,vertex,8,oid,54075
54076,vertex,6,oid,54076
54077,vertex,27,oid,54077
54078,vertex,25,oid,54078
54079,vertex,5,oid,54079
54080,vertex,25,oid,54080
54081,vertex,25,oid,54081
54083,vertex,16,oid,54083
54086,vertex,16,oid,54086
54087,vertex,4,oid,54087
54090,vertex,24,oid,54090
54091,vertex,25,oid,54091
54092,vertex,20,oid,54092
54093,vertex,5,oid,54093
54094,vertex,29,oid,54094
54096,vertex,10,oid,54096
54098,vertex,2,oid,54098
54100,vertex,5,oid,54100
54101,vertex,26,oid,54101
54102,vertex,24,oid,54102
54104,vertex,28,oid,54104
54105,vertex,3,oid,54105
54106,vertex,21,oid,54106
54108,vertex,16,oid,54108
54109,vertex,16,oid,54109
54111,vertex,8,oid,54111
54112,vertex,20,oid,54112
54114,vertex,25,oid,54114
54115,vertex,25,oid,54115
54116,vertex,25,oid,54116
54117,vertex,8,oid,54117
54118,vertex,8,oid,54118
54119,vertex,9,oid,54119
54120,vertex,16,oid,54120
54121,vertex,6,oid,54121
54122,vertex,10,oid,54122
54125,vertex,16,oid,54125
54126,vertex,7,oid,54126
54127,vertex,10,oid,54127
54128,vertex,28,oid,54128
54129,vertex,19,oid,54129
54130,vertex,8,oid,54130
54131,vertex,29,oid,54131
54133,vertex,12,oid,54133
54134,vertex,24,oid,54134
54135,vertex,22,oid,54135
54136,vertex,11,oid,54136
54137,vertex,17,oid,54137
54138,vertex,8,oid,54138
54140,vertex,4,oid,54140
54141,vertex,16,oid,54141
54142,vertex,9,oid,54142
54144,vertex,20,oid,54144
54146,vertex,4,oid,54146
54148,vertex,6,oid,54148
54149,vertex,6,oid,54149
54151,vertex,10,oid,54151
54152,vertex,25,oid,54152
54153,vertex,8,oid,54153
54154,vertex,9,oid,54154
54156,vertex,28,oid,54156
54157,vertex,25,oid,54157
54158,vertex,20,oid,54158
54161,vertex,2,oid,54161
54162,vertex,2,oid,54162
54165,vertex,25,oid,54165
54166,vertex,10,oid,54166
54167,vertex,9,oid,54167
54168,vertex,8,oid,54168
54169,vertex,11,oid,54169
54170,vertex,13,oid,54170
54171,vertex,20,oid,54171
54172,vertex,20,oid,54172
54173,vertex,25,oid,54173
54175,vertex,8,oid,54175
54176,vertex,10,oid,54176
54178,vertex,20,oid,54178
54179,vertex,16,oid,54179
54180,vertex,6,oid,54180
54181,vertex,28,oid,54181
54182,vertex,24,oid,54182
54184,vertex,20,oid,54184
54185,vertex,25,oid,54185
54186,vertex,8,oid,54186
54190,vertex,17,oid,54190
54191,vertex,6,oid,54191
54192,vertex,4,oid,54192
54194,vertex,24,oid,54194
54195,vertex,22,oid,54195
54196,vertex,9,oid,54196
54198,vertex,9,oid,54198
54199,vertex,25,oid,54199
54201,vertex,14,oid,54201
54202,vertex,4,oid,54202
54203,vertex,1,oid,54203
54204,vertex,24,oid,54204
54206,vertex,18,oid,54206
54209,vertex,9,oid,54209
54211,vertex,28,oid,54211
54212,vertex,7,oid,54212
54213,vertex,25,oid,54213
54214,vertex,13,oid,54214
54215,vertex,20,oid,54215
54217,vertex,8,oid,54217
54218,vertex,24,oid,54218
54219,vertex,4,oid,54219
54220,vertex,20,oid,54220
54223,vertex,10,oid,54223
54224,vertex,8,oid,54224
54225,vertex,25,oid,54225
54227,vertex,25,oid,54227
54229,vertex,25,oid,54229
54230,vertex,8,oid,54230
54232,vertex,28,oid,54232
54234,vertex,25,oid,54234
54236,vertex,16,oid,54236
54237,vertex,5,oid,54237
54238,vertex,20,oid,54238
54239,vertex,6,oid,54239
54240,vertex,24,oid,54240
54242,vertex,25,oid,54242
54243,vertex,8,oid,54243
54244,vertex,20,oid,54244
54245,vertex,25,oid,54245
54247,vertex,20,oid,54247
54249,vertex,15,oid,54249
54251,vertex,28,oid,54251
54252,vertex,28,oid,54252
54254,vertex,25,oid,54254
54255,vertex,27,oid,54255
54256,vertex,25,oid,54256
54257,vertex,15,oid,54257
54258,vertex,25,oid,54258
54259,vertex,28,oid,54259
54261,vertex,4,oid,54261
54262,vertex,9,oid,54262
54263,vertex,28,oid,54263
54264,vertex,4,oid,54264
54265,vertex,4,oid,54265
54266,vertex,12,oid,54266
54267,vertex,28,oid,54267
54268,vertex,13,oid,54268
54269,vertex,19,oid,54269
54271,vertex,20,oid,54271
54274,vertex,8,oid,54274
54275,vertex,8,oid,54275
54276,vertex,25,oid,54276
54277,vertex,1,oid,54277
54278,vertex,8,oid,54278
54279,vertex,4,oid,54279
54281,vertex,6,oid,54281
54283,vertex,8,oid,54283
54284,vertex,25,oid,54284
54285,vertex,25,oid,54285
54286,vertex,8,oid,54286
54287,vertex,29,oid,54287
54288,vertex,10,oid,54288
54289,vertex,11,oid,54289
54290,vertex,29,oid,54290
54291,vertex,8,oid,54291
54292,vertex,3,oid,54292
54293,vertex,9,oid,54293
54294,vertex,20,oid,54294
54295,vertex,13,oid,54295
54296,vertex,25,oid,54296
54297,vertex,4,oid,54297
54298,vertex,3,oid,54298
54299,vertex,24,oid,54299
54302,vertex,24,oid,54302
54303,vertex,29,oid,54303
54305,vertex,9,oid,54305
54306,vertex,25,oid,54306
54308,vertex,1,oid,54308
54309,vertex,25,oid,54309
54310,vertex,20,oid,54310
54311,vertex,24,oid,54311
54313,vertex,28,oid,54313
54314,vertex,6,oid,54314
54316,vertex,8,oid,54316
54317,vertex,24,oid,54317
54318,vertex,24,oid,54318
54322,vertex,24,oid,54322
54324,vertex,15,oid,54324
54325,vertex,6,oid,54325
54326,vertex,25,oid,54326
54327,vertex,20,oid,54327
54328,vertex,25,oid,54328
54329,vertex,8,oid,54329
54330,vertex,15,oid,54330
54332,vertex,28,oid,54332
54333,vertex,10,oid,54333
54334,vertex,24,oid,54334
54335,vertex,24,oid,54335
54337,vertex,20,oid,54337
54338,vertex,2,oid,54338
54339,vertex,12,oid,54339
54340,vertex,24,oid,54340
54341,vertex,10,oid,54341
54342,vertex,24,oid,54342
54344,vertex,22,oid,54344
54345,vertex,25,oid,54345
54346,vertex,4,oid,54346
54347,vertex,20,oid,54347
54348,vertex,1,oid,54348
54349,vertex,26,oid,54349
54350,vertex,25,oid,54350
54351,vertex,10,oid,54351
54352,vertex,8,oid,54352
54353,vertex,20,oid,54353
54354,vertex,10,oid,54354
54355,vertex,28,oid,54355
54356,vertex,25,oid,54356
54357,vertex,25,oid,54357
54358,vertex,24,oid,54358
54359,vertex,15,oid,54359
54361,vertex,25,oid,54361
54362,vertex,10,oid,54362
54363,vertex,25,oid,54363
54364,vertex,8,oid,54364
54365,vertex,16,oid,54365
54366,vertex,8,oid,54366
54368,vertex,8,oid,54368
54370,vertex,25,oid,54370
54372,vertex,25,oid,54372
54373,vertex,24,oid,54373
54374,vertex,29,oid,54374
54375,vertex,19,oid,54375
54377,vertex,11,oid,54377
54378,vertex,20,oid,54378
54380,vertex,7,oid,54380
54381,vertex,8,oid,54381
54384,vertex,20,oid,54384
54385,vertex,22,oid,54385
54386,vertex,8,oid,54386
54388,vertex,24,oid,54388
54389,vertex,25,oid,54389
54390,vertex,20,oid,54390
54391,vertex,6,oid,54391
54392,vertex,25,oid,54392
54393,vertex,25,oid,54393
54394,vertex,25,oid,54394
54395,vertex,25,oid,54395
54396,vertex,24,oid,54396
54397,vertex,20,oid,54397
54398,vertex,20,oid,54398
54399,vertex,25,oid,54399
54400,vertex,29,oid,54400
54401,vertex,13,oid,54401
54403,vertex,24,oid,54403
54404,vertex,18,oid,54404
54405,vertex,25,oid,54405
54406,vertex,24,oid,54406
54407,vertex,4,oid,54407
54408,vertex,20,oid,54408
54409,vertex,4,oid,54409
54410,vertex,16,oid,54410
54412,vertex,4,oid,54412
54414,vertex,18,oid,54414
54415,vertex,12,oid,54415
54416,vertex,6,oid,54416
54418,vertex,4,oid,54418
54419,vertex,12,oid,54419
54420,vertex,1,oid,54420
54422,vertex,24,oid,54422
54423,vertex,10,oid,54423
54424,vertex,26,oid,54424
54426,vertex,17,oid,54426
54427,vertex,6,oid,54427
54428,vertex,13,oid,54428
54429,vertex,8,oid,54429
54430,vertex,20,oid,54430
54431,vertex,18,oid,54431
54433,vertex,29,oid,54433
54435,vertex,6,oid,54435
54437,vertex,20,oid,54437
54438,vertex,21,oid,54438
54439,vertex,19,oid,54439
54440,vertex,25,oid,54440
54441,vertex,2,oid,54441
54443,vertex,20,oid,54443
54444,vertex,24,oid,54444
54445,vertex,20,oid,54445
54446,vertex,16,oid,54446
54447,vertex,2,oid,54447
54448,vertex,7,oid,54448
54450,vertex,13,oid,54450
54452,vertex,20,oid,54452
54453,vertex,16,oid,54453
54455,vertex,25,oid,54455
54458,vertex,29,oid,54458
54459,vertex,13,oid,54459
54460,vertex,25,oid,54460
54462,vertex,25,oid,54462
54463,vertex,12,oid,54463
54464,vertex,2,oid,54464
54465,vertex,20,oid,54465
54466,vertex,24,oid,54466
54467,vertex,7,oid,54467
54468,vertex,6,oid,54468
54470,vertex,6,oid,54470
54471,vertex,16,oid,54471
54472,vertex,12,oid,54472
54474,vertex,22,oid,54474
54476,vertex,16,oid,54476
54477,vertex,20,oid,54477
54478,vertex,20,oid,54478
54480,vertex,24,oid,54480
54481,vertex,13,oid,54481
54482,vertex,20,oid,54482
54483,vertex,12,oid,54483
54484,vertex,13,oid,54484
54485,vertex,16,oid,54485
54486,vertex,29,oid,54486
54487,vertex,7,oid,54487
54488,vertex,29,oid,54488
54489,vertex,22,oid,54489
54490,vertex,3,oid,54490
54492,vertex,20,oid,54492
54493,vertex,16,oid,54493
54494,vertex,26,oid,54494
54495,vertex,2,oid,54495
54498,vertex,16,oid,54498
54499,vertex,29,oid,54499
54500,vertex,22,oid,54500
54501,vertex,10,oid,54501
54502,vertex,24,oid,54502
54503,vertex,20,oid,54503
54504,vertex,15,oid,54504
54505,vertex,24,oid,54505
54506,vertex,16,oid,54506
54508,vertex,15,oid,54508
54509,vertex,13,oid,54509
54510,vertex,18,oid,54510
54511,vertex,1,oid,54511
54512,vertex,25,oid,54512
54513,vertex,20,oid,54513
54514,vertex,25,oid,54514
54515,vertex,17,oid,54515
54516,vertex,10,oid,54516
54518,vertex,26,oid,54518
54519,vertex,2,oid,54519
54520,vertex,20,oid,54520
54521,vertex,16,oid,54521
54522,vertex,6,oid,54522
54524,vertex,20,oid,54524
54525,vertex,17,oid,54525
54526,vertex,16,oid,54526
54527,vertex,24,oid,54527
54530,vertex,20,oid,54530
54531,vertex,17,oid,54531
54532,vertex,13,oid,54532
54533,vertex,2,oid,54533
54534,vertex,12,oid,54534
54541,vertex,20,oid,54541
54543,vertex,29,oid,54543
54544,vertex,25,oid,54544
54545,vertex,9,oid,54545
54546,vertex,4,oid,54546
54547,vertex,6,oid,54547
54548,vertex,21,oid,54548
54550,vertex,16,oid,54550
54551,vertex,10,oid,54551
54552,vertex,25,oid,54552
54553,vertex,24,oid,54553
54554,vertex,24,oid,54554
54555,vertex,29,oid,54555
54556,vertex,12,oid,54556
54557,vertex,25,oid,54557
54558,vertex,1,oid,54558
54560,vertex,24,oid,54560
54561,vertex,13,oid,54561
54562,vertex,25,oid,54562
54563,vertex,28,oid,54563
54564,vertex,20,oid,54564
54565,vertex,8,oid,54565
54566,vertex,25,oid,54566
54567,vertex,24,oid,54567
54568,vertex,18,oid,54568
54569,vertex,20,oid,54569
54570,vertex,16,oid,54570
54571,vertex,25,oid,54571
54572,vertex,16,oid,54572
54573,vertex,25,oid,54573
54574,vertex,8,oid,54574
54575,vertex,10,oid,54575
54576,vertex,16,oid,54576
54577,vertex,20,oid,54577
54578,vertex,24,oid,54578
54579,vertex,20,oid,54579
54580,vertex,5,oid,54580
54582,vertex,8,oid,54582
54585,vertex,25,oid,54585
54586,vertex,6,oid,54586
54587,vertex,8,oid,54587
54588,vertex,29,oid,54588
54590,vertex,25,oid,54590
54591,vertex,25,oid,54591
54593,vertex,24,oid,54593
54594,vertex,20,oid,54594
54596,vertex,15,oid,54596
54598,vertex,13,oid,54598
54599,vertex,17,oid,54599
54600,vertex,24,oid,54600
54602,vertex,3,oid,54602
54603,vertex,16,oid,54603
54604,vertex,5,oid,54604
54605,vertex,25,oid,54605
54606,vertex,16,oid,54606
54607,vertex,10,oid,54607
54608,vertex,15,oid,54608
54609,vertex,20,oid,54609
54610,vertex,24,oid,54610
54612,vertex,2,oid,54612
54613,vertex,25,oid,54613
54614,vertex,2,oid,54614
54615,vertex,24,oid,54615
54616,vertex,24,oid,54616
54617,vertex,2,oid,54617
54618,vertex,16,oid,54618
54619,vertex,13,oid,54619
54621,vertex,16,oid,54621
54623,vertex,29,oid,54623
54624,vertex,20,oid,54624
54629,vertex,20,oid,54629
54631,vertex,16,oid,54631
54632,vertex,2,oid,54632
54634,vertex,25,oid,54634
54635,vertex,15,oid,54635
54636,vertex,17,oid,54636
54638,vertex,13,oid,54638
54640,vertex,16,oid,54640
54641,vertex,16,oid,54641
54642,vertex,20,oid,54642
54643,vertex,7,oid,54643
54644,vertex,25,oid,54644
54645,vertex,1,oid,54645
54646,vertex,24,oid,54646
54649,vertex,24,oid,54649
54650,vertex,12,oid,54650
54652,vertex,24,oid,54652
54653,vertex,16,oid,54653
54654,vertex,25,oid,54654
54655,vertex,8,oid,54655
54656,vertex,20,oid,54656
54657,vertex,19,oid,54657
54658,vertex,24,oid,54658
54659,vertex,25,oid,54659
54660,vertex,10,oid,54660
54661,vertex,16,oid,54661
54662,vertex,25,oid,54662
54664,vertex,1,oid,54664
54665,vertex,29,oid,54665
54666,vertex,24,oid,54666
54667,vertex,12,oid,54667
54668,vertex,16,oid,54668
54669,vertex,8,oid,54669
54670,vertex,12,oid,54670
54672,vertex,12,oid,54672
54673,vertex,13,oid,54673
54676,vertex,3,oid,54676
54678,vertex,12,oid,54678
54679,vertex,16,oid,54679
54680,vertex,24,oid,54680
54681,vertex,26,oid,54681
54683,vertex,8,oid,54683
54684,vertex,16,oid,54684
54685,vertex,26,oid,54685
54686,vertex,3,oid,54686
54687,vertex,17,oid,54687
54688,vertex,4,oid,54688
54689,vertex,25,oid,54689
54691,vertex,24,oid,54691
54692,vertex,21,oid,54692
54693,vertex,24,oid,54693
54694,vertex,25,oid,54694
54696,vertex,16,oid,54696
54697,vertex,25,oid,54697
54698,vertex,24,oid,54698
54699,vertex,24,oid,54699
54700,vertex,25,oid,54700
54701,vertex,8,oid,54701
54702,vertex,13,oid,54702
54703,vertex,26,oid,54703
54706,vertex,24,oid,54706
54708,vertex,2,oid,54708
54709,vertex,20,oid,54709
54710,vertex,11,oid,54710
54712,vertex,20,oid,54712
54713,vertex,15,oid,54713
54714,vertex,3,oid,54714
54715,vertex,8,oid,54715
54716,vertex,16,oid,54716
54717,vertex,15,oid,54717
54718,vertex,25,oid,54718
54719,vertex,2,oid,54719
54720,vertex,24,oid,54720
54721,vertex,25,oid,54721
54722,vertex,24,oid,54722
54723,vertex,14,oid,54723
54724,vertex,25,oid,54724
54725,vertex,25,oid,54725
54726,vertex,20,oid,54726
54727,vertex,20,oid,54727
54728,vertex,25,oid,54728
54730,vertex,6,oid,54730
54732,vertex,2,oid,54732
54733,vertex,25,oid,54733
54734,vertex,20,oid,54734
54735,vertex,20,oid,54735
54736,vertex,29,oid,54736
54738,vertex,24,oid,54738
54739,vertex,3,oid,54739
54740,vertex,20,oid,54740
54741,vertex,24,oid,54741
54742,vertex,10,oid,54742
54743,vertex,20,oid,54743
54744,vertex,16,oid,54744
54745,vertex,19,oid,54745
54746,vertex,19,oid,54746
54747,vertex,25,oid,54747
54748,vertex,24,oid,54748
54749,vertex,9,oid,54749
54750,vertex,25,oid,54750
54751,vertex,16,oid,54751
54752,vertex,8,oid,54752
54753,vertex,21,oid,54753
54755,vertex,15,oid,54755
54756,vertex,25,oid,54756
54757,vertex,24,oid,54757
54758,vertex,16,oid,54758
54759,vertex,11,oid,54759
54760,vertex,12,oid,54760
54761,vertex,24,oid,54761
54763,vertex,24,oid,54763
54764,vertex,13,oid,54764
54765,vertex,25,oid,54765
54767,vertex,10,oid,54767
54768,vertex,2,oid,54768
54770,vertex,2,oid,54770
54772,vertex,25,oid,54772
54773,vertex,10,oid,54773
54774,vertex,25,oid,54774
54776,vertex,28,oid,54776
54777,vertex,8,oid,54777
54778,vertex,22,oid,54778
54779,vertex,20,oid,54779
54780,vertex,25,oid,54780
54781,vertex,24,oid,54781
54782,vertex,1,oid,54782
54784,vertex,25,oid,54784
54785,vertex,20,oid,54785
54786,vertex,19,oid,54786
54787,vertex,8,oid,54787
54788,vertex,12,oid,54788
54790,vertex,12,oid,54790
54791,vertex,24,oid,54791
54792,vertex,20,oid,54792
54793,vertex,11,oid,54793
54794,vertex,20,oid,54794
54796,vertex,24,oid,54796
54798,vertex,20,oid,54798
54799,vertex,10,oid,54799
54800,vertex,25,oid,54800
54802,vertex,20,oid,54802
54803,vertex,7,oid,54803
54805,vertex,20,oid,54805
54806,vertex,17,oid,54806
54807,vertex,22,oid,54807
54808,vertex,3,oid,54808
54809,vertex,17,oid,54809
54812,vertex,25,oid,54812
54813,vertex,20,oid,54813
54814,vertex,8,oid,54814
54817,vertex,25,oid,54817
54819,vertex,24,oid,54819
54821,vertex,29,oid,54821
54822,vertex,10,oid,54822
54823,vertex,15,oid,54823
54826,vertex,20,oid,54826
54827,vertex,24,oid,54827
54828,vertex,16,oid,54828
54829,vertex,25,oid,54829
54830,vertex,25,oid,54830
54831,vertex,15,oid,54831
54833,vertex,15,oid,54833
54834,vertex,2,oid,54834
54835,vertex,12,oid,54835
54836,vertex,25,oid,54836
54837,vertex,14,oid,54837
54838,vertex,25,oid,54838
54842,vertex,10,oid,54842
54843,vertex,25,oid,54843
54844,vertex,12,oid,54844
54845,vertex,11,oid,54845
54846,vertex,8,oid,54846
54847,vertex,25,oid,54847
54849,vertex,20,oid,54849
54852,vertex,1,oid,54852
54853,vertex,24,oid,54853
54855,vertex,25,oid,54855
54856,vertex,8,oid,54856
54857,vertex,16,oid,54857
54858,vertex,24,oid,54858
54859,vertex,21,oid,54859
54862,vertex,17,oid,54862
54863,vertex,24,oid,54863
54867,vertex,10,oid,54867
54868,vertex,8,oid,54868
54869,vertex,25,oid,54869
54870,vertex,20,oid,54870
54871,vertex,25,oid,54871
54872,vertex,20,oid,54872
54873,vertex,9,oid,54873
54874,vertex,25,oid,54874
54875,vertex,25,oid,54875
54876,vertex,4,oid,54876
54877,vertex,25,oid,54877
54880,vertex,28,oid,54880
54881,vertex,24,oid,54881
54883,vertex,13,oid,54883
54884,vertex,25,oid,54884
54885,vertex,29,oid,54885
54887,vertex,12,oid,54887
54888,vertex,24,oid,54888
54890,vertex,25,oid,54890
54891,vertex,24,oid,54891
54892,vertex,24,oid,54892
54893,vertex,8,oid,54893
54894,vertex,12,oid,54894
54895,vertex,26,oid,54895
54897,vertex,16,oid,54897
54898,vertex,1,oid,54898
54899,vertex,22,oid,54899
54900,vertex,25,oid,54900
54901,vertex,25,oid,54901
54904,vertex,15,oid,54904
54905,vertex,16,oid,54905
54906,vertex,16,oid,54906
54907,vertex,24,oid,54907
54909,vertex,24,oid,54909
54910,vertex,24,oid,54910
54911,vertex,26,oid,54911
54912,vertex,25,oid,54912
54913,vertex,20,oid,54913
54914,vertex,15,oid,54914
54916,vertex,20,oid,54916
54917,vertex,24,oid,54917
54919,vertex,24,oid,54919
54920,vertex,25,oid,54920
54922,vertex,25,oid,54922
54923,vertex,16,oid,54923
54924,vertex,9,oid,54924
54925,vertex,24,oid,54925
54926,vertex,12,oid,54926
54927,vertex,20,oid,54927
54928,vertex,21,oid,54928
54931,vertex,20,oid,54931
54932,vertex,10,oid,54932
54933,vertex,8,oid,54933
54934,vertex,25,oid,54934
54936,vertex,25,oid,54936
54937,vertex,3,oid,54937
54939,vertex,24,oid,54939
54940,vertex,8,oid,54940
54941,vertex,20,oid,54941
54942,vertex,15,oid,54942
54943,vertex,25,oid,54943
54944,vertex,25,oid,54944
54945,vertex,20,oid,54945
54946,vertex,10,oid,54946
54947,vertex,24,oid,54947
54948,vertex,3,oid,54948
54949,vertex,4,oid,54949
54951,vertex,15,oid,54951
54953,vertex,18,oid,54953
54954,vertex,13,oid,54954
54956,vertex,4,oid,54956
54957,vertex,10,oid,54957
54959,vertex,24,oid,54959
54960,vertex,22,oid,54960
54961,vertex,29,oid,54961
54962,vertex,15,oid,54962
54963,vertex,8,oid,54963
54964,vertex,13,oid,54964
54965,vertex,16,oid,54965
54966,vertex,24,oid,54966
54967,vertex,25,oid,54967
54968,vertex,20,oid,54968
54969,vertex,16,oid,54969
54970,vertex,24,oid,54970
54971,vertex,4,oid,54971
54972,vertex,20,oid,54972
54973,vertex,24,oid,54973
54974,vertex,25,oid,54974
54975,vertex,25,oid,54975
54976,vertex,13,oid,54976
54977,vertex,2,oid,54977
54978,vertex,24,oid,54978
54979,vertex,22,oid,54979
54980,vertex,20,oid,54980
54981,vertex,20,oid,54981
54982,vertex,22,oid,54982
54983,vertex,20,oid,54983
54984,vertex,24,oid,54984
54985,vertex,25,oid,54985
54986,vertex,6,oid,54986
54987,vertex,22,oid,54987
54988,vertex,25,oid,54988
54989,vertex,20,oid,54989
54991,vertex,29,oid,54991
54993,vertex,16,oid,54993
54994,vertex,24,oid,54994
54995,vertex,24,oid,54995
54996,vertex,24,oid,54996
54997,vertex,25,oid,54997
54999,vertex,24,oid,54999
55000,vertex,24,oid,55000
55001,vertex,8,oid,55001
55002,vertex,13,oid,55002
55003,vertex,8,oid,55003
55004,vertex,8,oid,55004
55005,vertex,24,oid,55005
55006,vertex,25,oid,55006
55008,vertex,20,oid,55008
55009,vertex,16,oid,55009
55010,vertex,25,oid,55010
55011,vertex,24,oid,55011
55012,vertex,25,oid,55012
55013,vertex,25,oid,55013
55014,vertex,24,oid,55014
55015,vertex,20,oid,55015
55016,vertex,24,oid,55016
55017,vertex,12,oid,55017
55018,vertex,24,oid,55018
55019,vertex,24,oid,55019
55020,vertex,12,oid,55020
55021,vertex,9,oid,55021
55022,vertex,24,oid,55022
55023,vertex,4,oid,55023
55024,vertex,12,oid,55024
55025,vertex,24,oid,55025
55026,vertex,28,oid,55026
55027,vertex,16,oid,55027
55029,vertex,24,oid,55029
55030,vertex,27,oid,55030
55031,vertex,20,oid,55031
55032,vertex,25,oid,55032
55033,vertex,25,oid,55033
55034,vertex,24,oid,55034
